race_id,exotic_results
caulfield-2026-03-18-r7,"{""quinella"": ""68.40"", ""exacta"": ""95.60"", ""quinella place 1"": ""7.00"", ""quinella place 2"": ""4.60"", ""quinella place 3"": ""25.40"", ""trifecta"": ""1035.80""}"
albury-2026-03-19-r1,"{""quinella place 1"": ""7.50"", ""quinella place 2"": ""3.30"", ""quinella"": ""6.60"", ""exacta"": ""8.90"", ""quinella place 3"": ""2.90"", ""trifecta"": ""43.30""}"
albury-2026-03-19-r2,"{""quinella place 1"": ""14.00"", ""quinella place 2"": ""8.40"", ""quinella"": ""132.60"", ""exacta"": ""338.50"", ""quinella place 3"": ""25.30"", ""trifecta"": ""2277.30""}"
albury-2026-03-19-r4,"{""quinella"": ""21.90"", ""exacta"": ""52.40"", ""quinella place 1"": ""6.50"", ""quinella place 2"": ""9.80"", ""quinella place 3"": ""8.90"", ""trifecta"": ""252.40"", ""early quaddie"": ""3066.90""}"
albury-2026-03-19-r3,"{""quinella place 1"": ""2.70"", ""quinella"": ""20.70"", ""exacta"": ""44.10"", ""quinella place 2"": ""5.60"", ""quinella place 3"": ""4.70"", ""trifecta"": ""87.10""}"
albury-2026-03-19-r7,"{""quinella place 1"": ""12.30"", ""quinella place 2"": ""9.70"", ""quinella"": ""9.70"", ""exacta"": ""13.90"", ""quinella place 3"": ""3.50"", ""daily double"": ""21.00"", ""trifecta"": ""164.70"", ""treble"": ""45.00"", ""quaddie"": ""359.20""}"
albury-2026-03-19-r6,"{""quinella"": ""15.80"", ""exacta"": ""23.20"", ""quinella place 1"": ""6.70"", ""quinella place 2"": ""9.60"", ""quinella place 3"": ""20.60"", ""trifecta"": ""168.00""}"
albury-2026-03-19-r5,"{""quinella place 1"": ""3.10"", ""quinella place 2"": ""20.40"", ""quinella place 3"": ""5.00"", ""quinella place 4"": ""28.40"", ""quinella"": ""50.90"", ""exacta"": ""63.70"", ""quinella place 5"": ""15.60"", ""trifecta 1"": ""309.00"", ""trifecta 2"": ""394.30""}"
mackay-2026-03-19-r1,"{""quinella place 1"": ""3.90"", ""quinella"": ""108.40"", ""exacta"": ""144.30"", ""quinella place 2"": ""18.80"", ""quinella place 3"": ""12.20"", ""trifecta"": ""786.70""}"
mackay-2026-03-19-r2,"{""quinella"": ""11.60"", ""exacta"": ""24.10"", ""trifecta"": ""112.40""}"
mackay-2026-03-19-r5,"{""quinella"": ""8.80"", ""exacta"": ""14.10"", ""quinella place 1"": ""3.00"", ""quinella place 2"": ""9.10"", ""quinella place 3"": ""6.40"", ""trifecta"": ""67.20""}"
mackay-2026-03-19-r4,"{""quinella place 1"": ""2.60"", ""quinella"": ""35.80"", ""exacta"": ""49.50"", ""quinella place 2"": ""13.00"", ""quinella place 3"": ""29.70"", ""early quaddie"": ""250.40"", ""trifecta"": ""234.40""}"
mackay-2026-03-19-r3,"{""quinella place 1"": ""8.60"", ""quinella place 2"": ""6.90"", ""quinella"": ""4.30"", ""exacta"": ""10.90"", ""quinella place 3"": ""2.50"", ""trifecta"": ""78.20""}"
mackay-2026-03-19-r7,"{""quinella"": ""8.10"", ""exacta"": ""13.90"", ""trifecta"": ""26.90""}"
mackay-2026-03-19-r6,"{""quinella"": ""13.00"", ""exacta"": ""27.10"", ""quinella place 1"": ""4.10"", ""quinella place 2"": ""6.10"", ""quinella place 3"": ""10.80"", ""trifecta"": ""215.70""}"
mackay-2026-03-19-r8,"{""daily double"": ""9.20"", ""quinella place 1"": ""7.20"", ""treble"": ""68.40"", ""quinella"": ""7.30"", ""exacta"": ""9.50"", ""quinella place 2"": ""3.70"", ""quinella place 3"": ""15.90"", ""quaddie"": ""179.10"", ""trifecta"": ""116.00""}"
albany-2026-03-19-r1,"{""quinella place 1"": ""7.40"", ""quinella"": ""15.40"", ""exacta"": ""34.60"", ""quinella place 2"": ""4.20"", ""quinella place 3"": ""5.20"", ""trifecta"": ""196.40""}"
albany-2026-03-19-r2,"{""quinella"": ""4.30"", ""exacta"": ""8.00"", ""quinella place 1"": ""2.20"", ""quinella place 2"": ""13.40"", ""quinella place 3"": ""8.40"", ""trifecta"": ""142.90""}"
albany-2026-03-19-r4,"{""quinella"": ""135.60"", ""exacta"": ""714.10"", ""quinella place 1"": ""47.20"", ""quinella place 2"": ""28.30"", ""quinella place 3"": ""4.30"", ""early quaddie"": ""23817.10"", ""trifecta"": ""1752.20""}"
albany-2026-03-19-r3,"{""quinella place 1"": ""2.20"", ""quinella"": ""9.10"", ""exacta"": ""16.80"", ""quinella place 2"": ""3.20"", ""quinella place 3"": ""4.10"", ""trifecta"": ""56.70""}"
albany-2026-03-19-r6,"{""quinella place 1"": ""4.40"", ""quinella"": ""13.60"", ""exacta"": ""26.60"", ""quinella place 2"": ""5.50"", ""quinella place 3"": ""8.70"", ""trifecta"": ""125.90""}"
albany-2026-03-19-r7,"{""quaddie"": ""14929.40""}"
pakenham-2026-03-19-r1,"{""quinella place 1"": ""10.10"", ""quinella place 2"": ""15.70"", ""quinella"": ""19.80"", ""exacta"": ""34.90"", ""quinella place 3"": ""9.10"", ""trifecta"": ""396.40""}"
pakenham-2026-03-19-r2,"{""quinella place 1"": ""9.60"", ""quinella"": ""82.70"", ""exacta"": ""120.50"", ""quinella place 2"": ""12.30"", ""quinella place 3"": ""10.30"", ""trifecta"": ""913.60""}"
pakenham-2026-03-19-r4,"{""quaddie"": ""2558.20""}"
pakenham-2026-03-19-r3,"{""quinella"": ""25.20"", ""exacta"": ""34.90"", ""quinella place 1"": ""10.50"", ""quinella place 2"": ""10.10"", ""quinella place 3"": ""10.80"", ""trifecta"": ""321.60""}"
pakenham-2026-03-19-r7,"{""quinella place 1"": ""1.04"", ""quinella place 2"": ""3.30"", ""quinella"": ""4.90"", ""exacta"": ""11.60"", ""quinella place 3"": ""2.80"", ""trifecta"": ""18.50""}"
pakenham-2026-03-19-r8,"{""quinella"": ""4.50"", ""exacta"": ""8.90"", ""daily double"": ""38.30"", ""trifecta"": ""24.80"", ""treble"": ""58.90"", ""quaddie"": ""229.70""}"
pakenham-2026-03-19-r5,"{""quinella"": ""3.50"", ""exacta"": ""4.20"", ""trifecta"": ""19.60""}"
pakenham-2026-03-19-r6,"{""quinella place 1"": ""6.40"", ""quinella"": ""46.30"", ""exacta"": ""82.70"", ""quinella place 2"": ""10.00"", ""quinella place 3"": ""6.80"", ""trifecta"": ""430.30""}"
albury-2026-03-20-r1,"{""quinella place 1"": ""5.60"", ""quinella"": ""45.80"", ""exacta"": ""64.10"", ""quinella place 2"": ""10.50"", ""quinella place 3"": ""6.60"", ""trifecta"": ""273.90""}"
albury-2026-03-20-r2,"{""quinella place 1"": ""2.90"", ""quinella"": ""16.70"", ""exacta"": ""45.50"", ""quinella place 2"": ""5.60"", ""quinella place 3"": ""5.20"", ""trifecta"": ""121.00""}"
albury-2026-03-20-r3,"{""quinella"": ""10.50"", ""exacta"": ""17.30"", ""quinella place 1"": ""4.40"", ""quinella place 2"": ""6.10"", ""quinella place 3"": ""7.80"", ""trifecta"": ""111.00""}"
albury-2026-03-20-r4,"{""quinella"": ""7.30"", ""exacta"": ""10.60"", ""quinella place 1"": ""4.00"", ""quinella place 2"": ""2.20"", ""early quaddie"": ""847.40"", ""quinella place 3"": ""5.60"", ""trifecta"": ""33.70""}"
albury-2026-03-20-r8,"{""quaddie"": ""19839.60""}"
albury-2026-03-20-r7,"{""quinella"": ""134.40"", ""exacta"": ""316.00"", ""quinella place 1"": ""36.80"", ""quinella place 2"": ""37.00"", ""quinella place 3"": ""62.60"", ""trifecta"": ""7891.00""}"
albury-2026-03-20-r5,"{""quinella place 1"": ""7.70"", ""quinella place 2"": ""16.60"", ""quinella"": ""58.60"", ""exacta"": ""106.20"", ""quinella place 3"": ""17.20"", ""trifecta"": ""655.60""}"
albury-2026-03-20-r6,"{""quinella"": ""13.00"", ""exacta"": ""17.90"", ""quinella place 1"": ""4.70"", ""quinella place 2"": ""11.30"", ""quinella place 3"": ""5.80"", ""trifecta"": ""186.00""}"
scone-2026-03-20-r2,"{""quinella place 1"": ""2.10"", ""quinella place 2"": ""4.10"", ""quinella"": ""4.40"", ""exacta"": ""6.40"", ""quinella place 3"": ""1.40"", ""trifecta"": ""13.40""}"
scone-2026-03-20-r4,"{""quinella place 1"": ""10.20"", ""quinella place 2"": ""3.70"", ""quinella"": ""2.60"", ""exacta"": ""8.60"", ""quinella place 3"": ""1.60"", ""trifecta"": ""52.10"", ""early quaddie"": ""426.50""}"
scone-2026-03-20-r7,"{""quinella place 1"": ""5.80"", ""quinella place 2"": ""7.20"", ""quinella"": ""17.90"", ""exacta"": ""29.70"", ""quinella place 3"": ""7.30"", ""trifecta"": ""180.20""}"
scone-2026-03-20-r8,"{""quinella place 1"": ""7.20"", ""quinella place 2"": ""35.50"", ""daily double"": ""204.00"", ""quinella"": ""25.50"", ""exacta"": ""52.80"", ""quinella place 3"": ""9.50"", ""treble"": ""668.60"", ""trifecta"": ""667.50"", ""quaddie"": ""1445.80""}"
ipswich-2026-03-20-r2,"{""quinella"": ""61.20"", ""exacta"": ""54.30"", ""trifecta"": ""264.70""}"
ipswich-2026-03-20-r3,"{""quinella place 1"": ""12.60"", ""quinella place 2"": ""2.30"", ""quinella"": ""18.20"", ""exacta"": ""27.40"", ""quinella place 3"": ""4.90"", ""trifecta"": ""83.80""}"
ipswich-2026-03-20-r5,"{""quinella"": ""3.20"", ""exacta"": ""4.90"", ""quinella place 1"": ""2.10"", ""quinella place 2"": ""15.30"", ""quinella place 3"": ""13.10"", ""trifecta"": ""38.20""}"
ipswich-2026-03-20-r4,"{""quinella place 1"": ""2.30"", ""quinella"": ""10.60"", ""exacta"": ""17.20"", ""quinella place 2"": ""5.30"", ""quinella place 3"": ""4.60"", ""early quaddie"": ""96.90"", ""trifecta"": ""58.30""}"
ipswich-2026-03-20-r8,"{""quinella place 1"": ""3.90"", ""daily double"": ""128.20"", ""quinella place 2"": ""30.30"", ""quinella"": ""39.80"", ""exacta"": ""74.90"", ""quinella place 3"": ""13.70"", ""treble"": ""478.70"", ""trifecta"": ""736.50"", ""quaddie"": ""735.90""}"
ipswich-2026-03-20-r7,"{""quinella"": ""7.20"", ""exacta"": ""12.70"", ""quinella place 1"": ""2.80"", ""quinella place 2"": ""4.50"", ""quinella place 3"": ""3.70"", ""trifecta"": ""51.40""}"
ipswich-2026-03-20-r6,"{""quinella place 1"": ""5.50"", ""quinella place 2"": ""6.20"", ""quinella"": ""10.40"", ""exacta"": ""19.70"", ""quinella place 3"": ""5.50"", ""trifecta"": ""62.70""}"
ballarat-2026-03-20-r1,"{""quinella"": ""14.00"", ""exacta"": ""28.80"", ""quinella place 1"": ""4.70"", ""quinella place 2"": ""3.20"", ""quinella place 3"": ""2.90"", ""trifecta"": ""71.40""}"
ballarat-2026-03-20-r2,"{""quinella place 1"": ""4.10"", ""quinella place 2"": ""4.10"", ""quinella"": ""7.20"", ""exacta"": ""15.90"", ""quinella place 3"": ""3.40"", ""trifecta"": ""59.40""}"
ballarat-2026-03-20-r3,"{""quinella place 1"": ""3.60"", ""quinella place 2"": ""14.30"", ""quinella"": ""23.20"", ""exacta"": ""32.20"", ""quinella place 3"": ""8.30"", ""trifecta"": ""130.50""}"
ballarat-2026-03-20-r4,"{""quinella place 1"": ""6.50"", ""quinella"": ""3.20"", ""exacta"": ""5.20"", ""quinella place 2"": ""2.80"", ""quinella place 3"": ""3.90"", ""trifecta"": ""39.00"", ""early quaddie"": ""225.00""}"
ballarat-2026-03-20-r6,"{""quinella"": ""12.20"", ""exacta"": ""23.70"", ""quinella place 1"": ""4.70"", ""quinella place 2"": ""4.30"", ""quinella place 3"": ""4.30"", ""trifecta"": ""75.70""}"
ballarat-2026-03-20-r8,"{""daily double"": ""41.20"", ""quinella"": ""16.80"", ""exacta"": ""40.80"", ""quinella place 1"": ""7.00"", ""quinella place 2"": ""7.10"", ""quinella place 3"": ""10.10"", ""treble"": ""181.50"", ""trifecta"": ""177.60"", ""quaddie"": ""711.30""}"
ballarat-2026-03-20-r7,"{""quinella"": ""17.80"", ""exacta"": ""26.40"", ""quinella place 1"": ""4.70"", ""quinella place 2"": ""100.80"", ""quinella place 3"": ""67.20"", ""trifecta"": ""737.60""}"
cranbourne-2026-03-20-r1,"{""quinella"": ""2.20"", ""exacta"": ""2.70"", ""trifecta"": ""5.40""}"
cranbourne-2026-03-20-r2,"{""quinella"": ""2.40"", ""exacta"": ""4.30"", ""trifecta"": ""4.60""}"
cranbourne-2026-03-20-r5,"{""quinella"": ""4.50"", ""exacta"": ""13.50"", ""trifecta"": ""24.40""}"
cranbourne-2026-03-20-r7,"{""daily double"": ""14.40"", ""quinella"": ""9.70"", ""exacta"": ""12.90"", ""quinella place 1"": ""3.90"", ""quinella place 2"": ""8.20"", ""quinella place 3"": ""4.50"", ""treble"": ""393.60"", ""trifecta"": ""77.30"", ""quaddie"": ""924.80""}"
cranbourne-2026-03-20-r6,"{""quinella"": ""33.50"", ""exacta"": ""76.10"", ""trifecta"": ""387.50""}"
cranbourne-2026-03-20-r4,"{""quaddie"": ""6.60""}"
launceston-2026-03-20-r1,"{""quinella place 1"": ""8.60"", ""quinella"": ""19.40"", ""exacta"": ""35.10"", ""quinella place 2"": ""8.30"", ""quinella place 3"": ""3.30"", ""trifecta"": ""140.10""}"
launceston-2026-03-20-r2,"{""quinella place 1"": ""1.90"", ""quinella"": ""9.30"", ""exacta"": ""19.80"", ""quinella place 2"": ""2.50"", ""quinella place 3"": ""2.50"", ""trifecta"": ""33.00""}"
launceston-2026-03-20-r5,"{""quinella place 1"": ""13.90"", ""quinella place 2"": ""5.00"", ""quinella"": ""40.10"", ""exacta"": ""52.90"", ""quinella place 3"": ""15.80"", ""trifecta"": ""258.70""}"
launceston-2026-03-20-r4,"{""quinella"": ""24.90"", ""exacta"": ""55.30"", ""trifecta"": ""267.20"", ""early quaddie"": ""4382.90""}"
launceston-2026-03-20-r3,"{""quinella"": ""22.70"", ""exacta"": ""28.30"", ""trifecta"": ""81.10""}"
launceston-2026-03-20-r7,"{""quinella"": 130.7, ""exacta"": 458.4, ""trifecta"": 3333.7, ""first4"": 18367.4}"
launceston-2026-03-20-r8,"{""quinella"": ""23.30"", ""exacta"": ""11.50"", ""quinella place 1"": ""12.20"", ""quinella place 2"": ""9.60"", ""daily double"": ""23.70"", ""quinella place 3"": ""13.40"", ""trifecta"": ""167.40"", ""treble"": ""433.50"", ""quaddie"": ""15811.20""}"
pukekohe-park-2026-03-20-r1,"{""quinella"": 4.7, ""exacta"": 16.6, ""trifecta"": 21.8, ""first4"": 100.4}"
pukekohe-park-2026-03-20-r2,"{""quinella"": 41.0, ""exacta"": 48.7, ""trifecta"": 350.3, ""first4"": 1284.1}"
pukekohe-park-2026-03-20-r4,"{""quinella"": 17.9, ""exacta"": 44.6, ""trifecta"": 199.9, ""first4"": 709.3}"
pukekohe-park-2026-03-20-r3,"{""quinella"": 150.4, ""exacta"": 171.9, ""trifecta"": 1284.9, ""first4"": 4791.2}"
pukekohe-park-2026-03-20-r5,"{""quinella"": 32.7, ""exacta"": 83.9, ""trifecta"": 465.0, ""first4"": 3482.6}"
pukekohe-park-2026-03-20-r6,"{""quinella"": 20.6, ""exacta"": 50.6, ""trifecta"": 263.4, ""first4"": 2648.1}"
pukekohe-park-2026-03-20-r7,"{""quinella"": 9.8, ""exacta"": 29.3, ""trifecta"": 76.2, ""first4"": 462.4}"
pukekohe-park-2026-03-20-r8,"{""quinella"": 23.5, ""exacta"": 48.0, ""trifecta"": 350.1, ""first4"": 1829.7}"
warren-2026-03-21-r1,"{""quinella"": ""3.70"", ""exacta"": ""5.60"", ""quinella place 1"": ""2.00"", ""quinella place 2"": ""3.60"", ""quinella place 3"": ""4.00"", ""trifecta"": ""19.60""}"
warren-2026-03-21-r2,"{""quinella place 1"": ""4.90"", ""quinella place 2"": ""6.10"", ""quinella"": ""6.10"", ""exacta"": ""15.30"", ""quinella place 3"": ""3.50"", ""trifecta"": ""55.10""}"
warren-2026-03-21-r5,"{""quinella"": ""70.40"", ""exacta"": ""64.10"", ""daily double"": ""93.80"", ""trifecta"": ""177.10"", ""quaddie"": ""1544.10""}"
warren-2026-03-21-r3,"{""quinella"": ""16.40"", ""exacta"": ""43.90"", ""quinella place 1"": ""6.10"", ""quinella place 2"": ""4.10"", ""quinella place 3"": ""8.20"", ""trifecta"": ""150.30""}"
warren-2026-03-21-r4,"{""quinella place 1"": ""6.00"", ""quinella place 2"": ""8.90"", ""quinella"": ""15.10"", ""exacta"": ""45.80"", ""quinella place 3"": ""3.40"", ""trifecta"": ""374.40""}"
kembla-grange-2026-03-21-r1,"{""quinella"": ""5.00"", ""exacta"": ""5.20"", ""trifecta"": ""47.80""}"
kembla-grange-2026-03-21-r2,"{""quinella"": ""3.60"", ""exacta"": ""4.00"", ""trifecta"": ""15.30""}"
kembla-grange-2026-03-21-r4,"{""quinella"": ""85.00"", ""exacta"": ""144.70"", ""quinella place 1"": ""27.40"", ""quinella place 2"": ""22.20"", ""quinella place 3"": ""2.10"", ""trifecta"": ""536.90"", ""early quaddie"": ""53.90""}"
kembla-grange-2026-03-21-r3,"{""quinella place 1"": ""2.70"", ""quinella place 2"": ""25.90"", ""quinella"": ""72.60"", ""exacta"": ""58.40"", ""quinella place 3"": ""34.40"", ""trifecta"": ""348.40""}"
kembla-grange-2026-03-21-r5,"{""quinella place 1"": ""2.60"", ""quinella place 2"": ""5.80"", ""quinella"": ""5.40"", ""exacta"": ""17.10"", ""quinella place 3"": ""3.30"", ""trifecta"": ""58.10""}"
kembla-grange-2026-03-21-r6,"{""quinella place 1"": ""7.20"", ""quinella"": ""27.80"", ""exacta"": ""92.70"", ""quinella place 2"": ""6.80"", ""quinella place 3"": ""23.50"", ""trifecta"": ""715.30""}"
kembla-grange-2026-03-21-r7,"{""quinella place 1"": ""4.20"", ""quinella place 2"": ""4.90"", ""quinella"": ""8.30"", ""exacta"": ""16.20"", ""quinella place 3"": ""3.30"", ""trifecta"": ""90.00""}"
kembla-grange-2026-03-21-r8,"{""quinella place 1"": ""4.50"", ""quinella"": ""15.00"", ""exacta"": ""31.30"", ""quinella place 2"": ""7.30"", ""daily double"": ""109.30"", ""quinella place 3"": ""4.60"", ""trifecta"": ""146.30"", ""treble"": ""538.10"", ""quaddie"": ""3063.30""}"
queanbeyan-2026-03-21-r2,"{""quinella"": ""13.10"", ""exacta"": ""43.30"", ""quinella place 1"": ""5.10"", ""quinella place 2"": ""3.30"", ""quinella place 3"": ""4.40"", ""trifecta"": ""90.50""}"
rosehill-2026-03-21-r2,"{""quinella place 1"": ""19.90"", ""quinella place 2"": ""3.00"", ""quinella"": ""120.20"", ""exacta"": ""182.80"", ""quinella place 3"": ""38.05"", ""trifecta"": ""818.90""}"
rosehill-2026-03-21-r3,"{""quinella"": ""72.75"", ""exacta"": ""168.90"", ""quinella place 1"": ""20.20"", ""quinella place 2"": ""169.55"", ""quinella place 3"": ""81.35"", ""trifecta"": ""10991.30""}"
rosehill-2026-03-21-r4,"{""quinella place 1"": ""126.70"", ""quinella place 2"": ""28.30"", ""quinella"": ""377.60"", ""exacta"": ""1967.90"", ""quinella place 3"": ""86.40"", ""trifecta"": ""17987.20""}"
rosehill-2026-03-21-r9,"{""quinella place 1"": ""34.40"", ""quinella place 2"": ""15.35"", ""quinella"": ""86.75"", ""exacta"": ""145.30"", ""quinella place 3"": ""25.25"", ""trifecta"": ""1291.80""}"
rosehill-2026-03-21-r6,"{""quinella place 1"": ""1.25"", ""quinella place 2"": ""7.50"", ""quinella"": ""27.40"", ""exacta"": ""37.60"", ""quinella place 3"": ""6.90"", ""trifecta"": ""79.50"", ""early quaddie"": ""5941.50""}"
rosehill-2026-03-21-r8,"{""quinella place 1"": ""62.95"", ""quinella"": ""49.55"", ""exacta"": ""76.70"", ""quinella place 2"": ""17.05"", ""quinella place 3"": ""50.90"", ""trifecta"": ""2541.50""}"
rosehill-2026-03-21-r10,"{""daily double"": ""101.00"", ""quinella"": ""9.90"", ""exacta"": ""28.30"", ""quinella place 1"": ""4.45"", ""quinella place 2"": ""29.45"", ""treble"": ""926.70"", ""quinella place 3"": ""11.85"", ""trifecta"": ""453.60"", ""quaddie"": ""1397.00""}"
dalby-2026-03-21-r1,"{""quinella place 1"": ""8.30"", ""quinella place 2"": ""17.90"", ""quinella"": ""3.70"", ""exacta"": ""4.80"", ""quinella place 3"": ""2.30"", ""trifecta"": ""88.00""}"
dalby-2026-03-21-r2,"{""quinella"": ""11.40"", ""exacta"": ""45.20"", ""quinella place 1"": ""6.60"", ""quinella place 2"": ""13.70"", ""quinella place 3"": ""48.50"", ""trifecta"": ""560.70""}"
dalby-2026-03-21-r3,"{""quinella"": ""10.70"", ""exacta"": ""38.40"", ""quinella place 1"": ""11.40"", ""quinella place 2"": ""36.60"", ""quinella place 3"": ""50.10"", ""trifecta"": ""530.90""}"
dalby-2026-03-21-r9,"{""quinella place 1"": ""3.80"", ""quinella"": ""36.90"", ""exacta"": ""95.90"", ""quinella place 2"": ""10.80"", ""quinella place 3"": ""8.50"", ""daily double"": ""42.20"", ""trifecta"": ""421.70"", ""treble"": ""35.30"", ""quaddie"": ""2528.40""}"
dalby-2026-03-21-r8,"{""quinella"": ""8.30"", ""exacta"": ""18.30"", ""quinella place 1"": ""2.80"", ""quinella place 2"": ""5.70"", ""quinella place 3"": ""6.30"", ""trifecta"": ""102.10""}"
dalby-2026-03-21-r6,"{""quinella place 1"": ""3.00"", ""quinella"": ""29.20"", ""exacta"": ""44.90"", ""quinella place 2"": ""14.70"", ""quinella place 3"": ""8.80"", ""trifecta"": ""209.80""}"
dalby-2026-03-21-r7,"{""quinella place 1"": ""4.20"", ""quinella"": ""6.00"", ""exacta"": ""11.40"", ""quinella place 2"": ""2.90"", ""quinella place 3"": ""5.00"", ""trifecta"": ""58.30""}"
dalby-2026-03-21-r5,"{""quinella place 1"": ""4.70"", ""quinella"": ""4.80"", ""exacta"": ""7.40"", ""quinella place 2"": ""2.70"", ""quinella place 3"": ""1.20"", ""trifecta"": ""21.90"", ""early quaddie"": ""700.70""}"
eagle-farm-2026-03-21-r1,"{""quinella place 1"": ""4.50"", ""quinella"": ""26.70"", ""exacta"": ""63.30"", ""quinella place 2"": ""6.70"", ""quinella place 3"": ""9.20"", ""trifecta"": ""237.90""}"
eagle-farm-2026-03-21-r2,"{""quinella"": ""10.40"", ""exacta"": ""21.50"", ""trifecta"": ""63.40""}"
eagle-farm-2026-03-21-r3,"{""quinella place 1"": ""5.40"", ""quinella place 2"": ""4.50"", ""quinella"": ""6.50"", ""exacta"": ""15.00"", ""quinella place 3"": ""2.90"", ""trifecta"": ""82.50""}"
eagle-farm-2026-03-21-r4,"{""quinella"": ""5.90"", ""exacta"": ""7.90"", ""trifecta"": ""27.70"", ""early quaddie"": ""1532.90""}"
eagle-farm-2026-03-21-r6,"{""quinella"": ""9.60"", ""exacta"": ""22.00"", ""quinella place 1"": ""5.40"", ""quinella place 2"": ""7.80"", ""quinella place 3"": ""7.80"", ""trifecta"": ""159.60""}"
eagle-farm-2026-03-21-r7,"{""quinella place 1"": ""20.20"", ""quinella place 2"": ""10.80"", ""quinella"": ""69.50"", ""exacta"": ""98.20"", ""quinella place 3"": ""17.30"", ""trifecta"": ""940.20""}"
eagle-farm-2026-03-21-r8,"{""daily double"": ""49.10"", ""quinella place 1"": ""21.80"", ""quinella"": ""83.20"", ""exacta"": ""199.30"", ""quinella place 2"": ""36.10"", ""quinella place 3"": ""30.30"", ""treble"": ""435.00"", ""quaddie"": ""2501.00"", ""trifecta"": ""1383.20""}"
gold-coast-2026-03-21-r1,"{""quinella place 1"": ""2.30"", ""quinella"": ""10.60"", ""exacta"": ""24.70"", ""quinella place 2"": ""3.60"", ""quinella place 3"": ""4.60"", ""trifecta"": ""60.60""}"
gold-coast-2026-03-21-r2,"{""quinella"": ""4.20"", ""exacta"": ""14.70"", ""trifecta"": ""18.50""}"
gold-coast-2026-03-21-r5,"{""quinella"": ""6.10"", ""exacta"": ""11.50"", ""quinella place 1"": ""2.90"", ""quinella place 2"": ""3.40"", ""quinella place 3"": ""9.60"", ""trifecta"": ""132.50""}"
